"Disease","County","Year","Sex","Count","Population","Rate"
"Tetanus","Orange","2003","Female","0","1482035","0"
"Tetanus","Orange","2003","Male","0","1457684","0"
"Tetanus","Orange","2004","Total","1","2956482","0.034"
"Tetanus","Orange","2004","Female","1","1490898","0.067"
"Tetanus","Orange","2004","Male","0","1465584","0"
"Tetanus","Orange","2005","Total","0","2957151","0"
"Tetanus","Orange","2005","Female","0","1491828","0"
"Tetanus","Orange","2005","Male","0","1465323","0"
"Tetanus","Orange","2006","Total","1","2955433","0.034"
"Tetanus","Orange","2006","Female","0","1491355","0"
"Tetanus","Orange","2006","Male","1","1464078","0.068"
"Tetanus","Orange","2007","Total","0","2965823","0"
"Tetanus","Orange","2007","Female","0","1496600","0"
"Tetanus","Orange","2007","Male","0","1469223","0"
"Tetanus","Orange","2008","Total","0","2982788","0"
"Tetanus","Orange","2008","Female","0","1505158","0"
"Tetanus","Orange","2008","Male","0","1477630","0"
"Tetanus","Orange","2009","Total","0","2998816","0"
"Tetanus","Orange","2009","Female","0","1512749","0"
"Tetanus","Orange","2009","Male","0","1486067","0"
"Tetanus","Orange","2010","Total","0","3017248","0"
"Tetanus","Orange","2010","Female","0","1524864","0"
"Tetanus","Orange","2010","Male","0","1492384","0"
"Tetanus","Orange","2011","Total","1","3046513","0.033"
"Tetanus","Orange","2011","Female","1","1539616","0.065"
"Tetanus","Orange","2011","Male","0","1506897","0"
"Tetanus","Orange","2012","Total","1","3073540","0.033"
"Tetanus","Orange","2012","Female","0","1553184","0"
"Tetanus","Orange","2012","Male","1","1520356","0.066"
"Tetanus","Orange","2013","Total","0","3099463","0"
"Tetanus","Orange","2013","Female","0","1566211","0"
"Tetanus","Orange","2013","Male","0","1533252","0"
"Tetanus","Orange","2014","Total","2","3132681","0.064"
"Tetanus","Orange","2014","Female","0","1583260","0"
"Tetanus","Orange","2014","Male","2","1549421","0.129"
"Tetanus","Placer","2001","Total","0","264925","0"
"Tetanus","Placer","2001","Female","0","135208","0"
"Tetanus","Placer","2001","Male","0","129717","0"
"Tetanus","Placer","2002","Total","0","276817","0"
"Tetanus","Placer","2002","Female","0","141268","0"
"Tetanus","Placer","2002","Male","0","135549","0"
"Tetanus","Placer","2003","Total","0","290655","0"
"Tetanus","Placer","2003","Female","0","148411","0"
"Tetanus","Placer","2003","Male","0","142244","0"
"Tetanus","Placer","2004","Total","0","302815","0"
"Tetanus","Placer","2004","Female","0","154645","0"
"Tetanus","Placer","2004","Male","0","148170","0"
"Tetanus","Placer","2005","Total","0","312630","0"
"Tetanus","Placer","2005","Female","0","159647","0"
"Tetanus","Placer","2005","Male","0","152983","0"
"Tetanus","Placer","2006","Total","0","322270","0"
"Tetanus","Placer","2006","Female","0","164667","0"
"Tetanus","Placer","2006","Male","0","157603","0"
"Tetanus","Placer","2007","Total","0","329719","0"
"Tetanus","Placer","2007","Female","0","168495","0"
"Tetanus","Placer","2007","Male","0","161224","0"
"Tetanus","Placer","2008","Total","0","337914","0"
"Tetanus","Placer","2008","Female","0","172768","0"
"Tetanus","Placer","2008","Male","0","165146","0"
"Tetanus","Placer","2009","Total","0","344088","0"
"Tetanus","Placer","2009","Female","0","175968","0"
"Tetanus","Placer","2009","Male","0","168120","0"
"Tetanus","Placer","2010","Total","0","350272","0"
"Tetanus","Placer","2010","Female","0","179214","0"
"Tetanus","Placer","2010","Male","0","171058","0"
"Tetanus","Placer","2011","Total","0","356200","0"
"Tetanus","Placer","2011","Female","0","182237","0"
"Tetanus","Placer","2011","Male","0","173963","0"
"Tetanus","Placer","2012","Total","0","360098","0"
"Tetanus","Placer","2012","Female","0","184207","0"
"Tetanus","Placer","2012","Male","0","175891","0"
"Tetanus","Placer","2013","Total","0","364724","0"
"Tetanus","Placer","2013","Female","0","186575","0"
"Tetanus","Placer","2013","Male","0","178149","0"
"Tetanus","Placer","2014","Total","0","369726","0"
"Tetanus","Placer","2014","Female","0","189110","0"
"Tetanus","Placer","2014","Male","0","180616","0"
"Tetanus","Plumas","2001","Total","0","20706","0"
"Tetanus","Plumas","2001","Female","0","10343","0"
"Tetanus","Plumas","2001","Male","0","10363","0"
"Tetanus","Plumas","2002","Total","0","20695","0"
"Tetanus","Plumas","2002","Female","0","10333","0"
"Tetanus","Plumas","2002","Male","0","10362","0"
"Tetanus","Plumas","2003","Total","0","20747","0"
"Tetanus","Plumas","2003","Female","0","10363","0"
"Tetanus","Plumas","2003","Male","0","10384","0"
"Tetanus","Plumas","2004","Total","0","20899","0"
"Tetanus","Plumas","2004","Female","0","10447","0"
"Tetanus","Plumas","2004","Male","0","10452","0"
"Tetanus","Plumas","2005","Total","0","20859","0"
"Tetanus","Plumas","2005","Female","0","10450","0"
"Tetanus","Plumas","2005","Male","0","10409","0"
"Tetanus","Plumas","2006","Total","0","20710","0"
"Tetanus","Plumas","2006","Female","0","10380","0"
"Tetanus","Plumas","2006","Male","0","10330","0"
"Tetanus","Plumas","2007","Total","0","20596","0"
"Tetanus","Plumas","2007","Female","0","10319","0"
"Tetanus","Plumas","2007","Male","0","10277","0"
"Tetanus","Plumas","2008","Total","0","20368","0"
"Tetanus","Plumas","2008","Female","0","10198","0"
"Tetanus","Plumas","2008","Male","0","10170","0"
"Tetanus","Plumas","2009","Total","0","20063","0"
"Tetanus","Plumas","2009","Female","0","10036","0"
"Tetanus","Plumas","2009","Male","0","10027","0"
"Tetanus","Plumas","2010","Total","0","19904","0"
"Tetanus","Plumas","2010","Female","0","9960","0"
"Tetanus","Plumas","2010","Male","0","9944","0"
"Tetanus","Plumas","2011","Total","0","19950","0"
"Tetanus","Plumas","2011","Female","0","9985","0"
"Tetanus","Plumas","2011","Male","0","9965","0"
"Tetanus","Plumas","2012","Total","0","19906","0"
"Tetanus","Plumas","2012","Female","0","9964","0"
"Tetanus","Plumas","2012","Male","0","9942","0"
"Tetanus","Plumas","2013","Total","0","19792","0"
"Tetanus","Plumas","2013","Female","0","9918","0"
"Tetanus","Plumas","2013","Male","0","9874","0"
"Tetanus","Plumas","2014","Total","0","19687","0"
"Tetanus","Plumas","2014","Female","0","9866","0"
"Tetanus","Plumas","2014","Male","0","9821","0"
"Tetanus","Riverside","2001","Total","0","1622454","0"
"Tetanus","Riverside","2001","Female","0","814467","0"
"Tetanus","Riverside","2001","Male","0","807987","0"
"Tetanus","Riverside","2002","Total","0","1688407","0"
"Tetanus","Riverside","2002","Female","0","847762","0"
"Tetanus","Riverside","2002","Male","0","840645","0"
"Tetanus","Riverside","2003","Total","0","1772427","0"
"Tetanus","Riverside","2003","Female","0","890269","0"
"Tetanus","Riverside","2003","Male","0","882158","0"
"Tetanus","Riverside","2004","Total","0","1856879","0"
"Tetanus","Riverside","2004","Female","0","932886","0"
"Tetanus","Riverside","2004","Male","0","923993","0"
"Tetanus","Riverside","2005","Total","1","1934723","0.052"
"Tetanus","Riverside","2005","Female","0","972165","0"
"Tetanus","Riverside","2005","Male","1","962558","0.104"
"Tetanus","Riverside","2006","Total","0","2017350","0"
"Tetanus","Riverside","2006","Female","0","1013839","0"
"Tetanus","Riverside","2006","Male","0","1003511","0"
"Tetanus","Riverside","2007","Total","1","2082656","0.048"
"Tetanus","Riverside","2007","Female","1","1046767","0.096"
"Tetanus","Riverside","2007","Male","0","1035889","0"
"Tetanus","Riverside","2008","Total","0","2122920","0"
"Tetanus","Riverside","2008","Female","0","1067130","0"
"Tetanus","Riverside","2008","Male","0","1055790","0"
"Tetanus","Riverside","2009","Total","0","2158399","0"
"Tetanus","Riverside","2009","Female","0","1084974","0"
"Tetanus","Riverside","2009","Male","0","1073425","0"
"Tetanus","Riverside","2010","Total","0","2191919","0"
"Tetanus","Riverside","2010","Female","0","1101193","0"
"Tetanus","Riverside","2010","Male","0","1090726","0"
"Tetanus","Riverside","2011","Total","0","2220269","0"
"Tetanus","Riverside","2011","Female","0","1115310","0"
"Tetanus","Riverside","2011","Male","0","1104959","0"
"Tetanus","Riverside","2012","Total","0","2249045","0"
"Tetanus","Riverside","2012","Female","0","1129673","0"
"Tetanus","Riverside","2012","Male","0","1119372","0"
"Tetanus","Riverside","2013","Total","0","2264569","0"
"Tetanus","Riverside","2013","Female","0","1137546","0"
"Tetanus","Riverside","2013","Male","0","1127023","0"
"Tetanus","Riverside","2014","Total","0","2295298","0"
"Tetanus","Riverside","2014","Female","0","1152765","0"
"Tetanus","Riverside","2014","Male","0","1142533","0"
"Tetanus","Sacramento","2001","Total","0","1265767","0"
"Tetanus","Sacramento","2001","Female","0","646848","0"
"Tetanus","Sacramento","2001","Male","0","618919","0"
"Tetanus","Sacramento","2002","Total","0","1293483","0"
"Tetanus","Sacramento","2002","Female","0","660747","0"
"Tetanus","Sacramento","2002","Male","0","632736","0"
"Tetanus","Sacramento","2003","Total","1","1320963","0.076"
"Tetanus","Sacramento","2003","Female","1","674719","0.148"
"Tetanus","Sacramento","2003","Male","0","646244","0"
"Tetanus","Sacramento","2004","Total","0","1342899","0"
"Tetanus","Sacramento","2004","Female","0","685863","0"
"Tetanus","Sacramento","2004","Male","0","657036","0"
"Tetanus","Sacramento","2005","Total","0","1358168","0"
"Tetanus","Sacramento","2005","Female","0","693519","0"
"Tetanus","Sacramento","2005","Male","0","664649","0"
"Tetanus","Sacramento","2006","Total","0","1372275","0"
"Tetanus","Sacramento","2006","Female","0","700564","0"
"Tetanus","Sacramento","2006","Male","0","671711","0"
"Tetanus","Sacramento","2007","Total","0","1388086","0"
"Tetanus","Sacramento","2007","Female","0","708444","0"
"Tetanus","Sacramento","2007","Male","0","679642","0"
"Tetanus","Sacramento","2008","Total","0","1400939","0"
"Tetanus","Sacramento","2008","Female","0","714913","0"
"Tetanus","Sacramento","2008","Male","0","686026","0"
"Tetanus","Sacramento","2009","Total","0","1411403","0"
"Tetanus","Sacramento","2009","Female","0","719853","0"
"Tetanus","Sacramento","2009","Male","0","691550","0"
"Tetanus","Sacramento","2010","Total","0","1420255","0"
"Tetanus","Sacramento","2010","Female","0","724678","0"
"Tetanus","Sacramento","2010","Male","0","695577","0"
"Tetanus","Sacramento","2011","Total","0","1430360","0"
"Tetanus","Sacramento","2011","Female","0","729502","0"
"Tetanus","Sacramento","2011","Male","0","700858","0"
"Tetanus","Sacramento","2012","Total","1","1435118","0.07"
"Tetanus","Sacramento","2012","Female","1","731575","0.137"
"Tetanus","Sacramento","2012","Male","0","703543","0"
"Tetanus","Sacramento","2013","Total","0","1445457","0"
"Tetanus","Sacramento","2013","Female","0","736595","0"
"Tetanus","Sacramento","2013","Male","0","708862","0"
"Tetanus","Sacramento","2014","Total","0","1460480","0"
"Tetanus","Sacramento","2014","Female","0","744045","0"
"Tetanus","Sacramento","2014","Male","0","716435","0"
"Tetanus","San Benito","2001","Total","0","54696","0"
"Tetanus","San Benito","2001","Female","0","27085","0"
"Tetanus","San Benito","2001","Male","0","27611","0"
"Tetanus","San Benito","2002","Total","0","55199","0"
"Tetanus","San Benito","2002","Female","0","27350","0"
"Tetanus","San Benito","2002","Male","0","27849","0"
"Tetanus","San Benito","2003","Total","0","55458","0"
"Tetanus","San Benito","2003","Female","0","27497","0"
"Tetanus","San Benito","2003","Male","0","27961","0"
"Tetanus","San Benito","2004","Total","0","55287","0"
"Tetanus","San Benito","2004","Female","0","27433","0"
"Tetanus","San Benito","2004","Male","0","27854","0"
"Tetanus","San Benito","2005","Total","0","55153","0"
"Tetanus","San Benito","2005","Female","0","27399","0"
"Tetanus","San Benito","2005","Male","0","27754","0"
"Tetanus","San Benito","2006","Total","0","54895","0"
"Tetanus","San Benito","2006","Female","0","27319","0"
"Tetanus","San Benito","2006","Male","0","27576","0"
"Tetanus","San Benito","2007","Total","0","55000","0"
"Tetanus","San Benito","2007","Female","0","27417","0"
"Tetanus","San Benito","2007","Male","0","27583","0"
"Tetanus","San Benito","2008","Total","0","55043","0"
"Tetanus","San Benito","2008","Female","0","27450","0"
"Tetanus","San Benito","2008","Male","0","27593","0"
"Tetanus","San Benito","2009","Total","0","55093","0"
"Tetanus","San Benito","2009","Female","0","27492","0"
"Tetanus","San Benito","2009","Male","0","27601","0"
"Tetanus","San Benito","2010","Total","0","55332","0"
"Tetanus","San Benito","2010","Female","0","27656","0"
"Tetanus","San Benito","2010","Male","0","27676","0"
"Tetanus","San Benito","2011","Total","0","55948","0"
"Tetanus","San Benito","2011","Female","0","27980","0"
"Tetanus","San Benito","2011","Male","0","27968","0"
"Tetanus","San Benito","2012","Total","0","56643","0"
"Tetanus","San Benito","2012","Female","0","28368","0"
"Tetanus","San Benito","2012","Male","0","28275","0"
"Tetanus","San Benito","2013","Total","0","57146","0"
"Tetanus","San Benito","2013","Female","0","28634","0"
"Tetanus","San Benito","2013","Male","0","28512","0"
"Tetanus","San Benito","2014","Total","0","57993","0"
"Tetanus","San Benito","2014","Female","0","29124","0"
"Tetanus","San Benito","2014","Male","0","28869","0"
"Tetanus","San Bernardino","2001","Total","0","1763780","0"
"Tetanus","San Bernardino","2001","Female","0","885147","0"
"Tetanus","San Bernardino","2001","Male","0","878633","0"
"Tetanus","San Bernardino","2002","Total","0","1800849","0"
"Tetanus","San Bernardino","2002","Female","0","903725","0"
"Tetanus","San Bernardino","2002","Male","0","897124","0"
"Tetanus","San Bernardino","2003","Total","0","1850075","0"
"Tetanus","San Bernardino","2003","Female","0","929010","0"
"Tetanus","San Bernardino","2003","Male","0","921065","0"
"Tetanus","San Bernardino","2004","Total","0","1900210","0"
"Tetanus","San Bernardino","2004","Female","0","954481","0"
"Tetanus","San Bernardino","2004","Male","0","945729","0"
"Tetanus","San Bernardino","2005","Total","0","1942734","0"
"Tetanus","San Bernardino","2005","Female","0","975953","0"
"Tetanus","San Bernardino","2005","Male","0","966781","0"
"Tetanus","San Bernardino","2006","Total","1","1976767","0.051"
"Tetanus","San Bernardino","2006","Female","0","993098","0"
"Tetanus","San Bernardino","2006","Male","1","983669","0.102"
"Tetanus","San Bernardino","2007","Total","0","2002651","0"
"Tetanus","San Bernardino","2007","Female","0","1006099","0"
"Tetanus","San Bernardino","2007","Male","0","996552","0"
"Tetanus","San Bernardino","2008","Total","0","2016526","0"
"Tetanus","San Bernardino","2008","Female","0","1012903","0"
"Tetanus","San Bernardino","2008","Male","0","1003623","0"
"Tetanus","San Bernardino","2009","Total","1","2022319","0.049"
"Tetanus","San Bernardino","2009","Female","1","1015718","0.098"
"Tetanus","San Bernardino","2009","Male","0","1006601","0"
"Tetanus","San Bernardino","2010","Total","0","2038518","0"
"Tetanus","San Bernardino","2010","Female","0","1025294","0"
"Tetanus","San Bernardino","2010","Male","0","1013224","0"
"Tetanus","San Bernardino","2011","Total","0","2053077","0"
"Tetanus","San Bernardino","2011","Female","0","1032269","0"
"Tetanus","San Bernardino","2011","Male","0","1020808","0"
"Tetanus","San Bernardino","2012","Total","1","2063867","0.048"
"Tetanus","San Bernardino","2012","Female","0","1037268","0"
"Tetanus","San Bernardino","2012","Male","1","1026599","0.097"
"Tetanus","San Bernardino","2013","Total","0","2074080","0"
"Tetanus","San Bernardino","2013","Female","0","1041988","0"
"Tetanus","San Bernardino","2013","Male","0","1032092","0"
"Tetanus","San Bernardino","2014","Total","0","2091618","0"
"Tetanus","San Bernardino","2014","Female","0","1050698","0"
"Tetanus","San Bernardino","2014","Male","0","1040920","0"
"Tetanus","San Diego","2001","Total","0","2870096","0"
"Tetanus","San Diego","2001","Female","0","1428113","0"
"Tetanus","San Diego","2001","Male","0","1441983","0"
"Tetanus","San Diego","2002","Total","0","2910445","0"
"Tetanus","San Diego","2002","Female","0","1448213","0"
"Tetanus","San Diego","2002","Male","0","1462232","0"
"Tetanus","San Diego","2003","Total","1","2943961","0.034"
"Tetanus","San Diego","2003","Female","0","1464994","0"
"Tetanus","San Diego","2003","Male","1","1478967","0.068"
"Tetanus","San Diego","2004","Total","0","2963390","0"
"Tetanus","San Diego","2004","Female","0","1475094","0"
"Tetanus","San Diego","2004","Male","0","1488296","0"
"Tetanus","San Diego","2005","Total","0","2970135","0"
"Tetanus","San Diego","2005","Female","0","1478773","0"
"Tetanus","San Diego","2005","Male","0","1491362","0"
"Tetanus","San Diego","2006","Total","0","2982816","0"
"Tetanus","San Diego","2006","Female","0","1484896","0"
"Tetanus","San Diego","2006","Male","0","1497920","0"
"Tetanus","San Diego","2007","Total","1","3014165","0.033"
"Tetanus","San Diego","2007","Female","1","1500220","0.067"
"Tetanus","San Diego","2007","Male","0","1513945","0"
"Tetanus","San Diego","2008","Total","0","3051262","0"
"Tetanus","San Diego","2008","Female","0","1518655","0"
"Tetanus","San Diego","2008","Male","0","1532607","0"
"Tetanus","San Diego","2009","Total","0","3077633","0"
"Tetanus","San Diego","2009","Female","0","1531512","0"
"Tetanus","San Diego","2009","Male","0","1546121","0"
"Tetanus","San Diego","2010","Total","0","3102904","0"
"Tetanus","San Diego","2010","Female","0","1540578","0"
"Tetanus","San Diego","2010","Male","0","1562326","0"
"Tetanus","San Diego","2011","Total","1","3125734","0.032"
"Tetanus","San Diego","2011","Female","0","1551409","0"
"Tetanus","San Diego","2011","Male","1","1574325","0.064"
"Tetanus","San Diego","2012","Total","0","3153376","0"
"Tetanus","San Diego","2012","Female","0","1565261","0"
"Tetanus","San Diego","2012","Male","0","1588115","0"
"Tetanus","San Diego","2013","Total","0","3176770","0"
"Tetanus","San Diego","2013","Female","0","1576787","0"
"Tetanus","San Diego","2013","Male","0","1599983","0"
"Tetanus","San Diego","2014","Total","0","3212298","0"
"Tetanus","San Diego","2014","Female","0","1595079","0"
"Tetanus","San Diego","2014","Male","0","1617219","0"
"Tetanus","San Francisco","2001","Total","0","782223","0"
"Tetanus","San Francisco","2001","Female","0","384805","0"
"Tetanus","San Francisco","2001","Male","0","397418","0"
"Tetanus","San Francisco","2002","Total","0","783255","0"
"Tetanus","San Francisco","2002","Female","0","385350","0"
"Tetanus","San Francisco","2002","Male","0","397905","0"
"Tetanus","San Francisco","2003","Total","0","781870","0"
"Tetanus","San Francisco","2003","Female","0","384643","0"
"Tetanus","San Francisco","2003","Male","0","397227","0"
"Tetanus","San Francisco","2004","Total","0","780699","0"
"Tetanus","San Francisco","2004","Female","0","384174","0"
"Tetanus","San Francisco","2004","Male","0","396525","0"
"Tetanus","San Francisco","2005","Total","0","779655","0"
"Tetanus","San Francisco","2005","Female","0","383701","0"
"Tetanus","San Francisco","2005","Male","0","395954","0"
"Tetanus","San Francisco","2006","Total","1","782928","0.128"
"Tetanus","San Francisco","2006","Female","0","385444","0"
"Tetanus","San Francisco","2006","Male","1","397484","0.252"
"Tetanus","San Francisco","2007","Total","0","791334","0"
"Tetanus","San Francisco","2007","Female","0","389778","0"
"Tetanus","San Francisco","2007","Male","0","401556","0"
"Tetanus","San Francisco","2008","Total","0","798673","0"
"Tetanus","San Francisco","2008","Female","0","393420","0"
"Tetanus","San Francisco","2008","Male","0","405253","0"
"Tetanus","San Francisco","2009","Total","0","801799","0"
"Tetanus","San Francisco","2009","Female","0","394990","0"
"Tetanus","San Francisco","2009","Male","0","406809","0"
"Tetanus","San Francisco","2010","Total","0","806314","0"
"Tetanus","San Francisco","2010","Female","0","396251","0"
"Tetanus","San Francisco","2010","Male","0","410063","0"
"Tetanus","San Francisco","2011","Total","0","813595","0"
"Tetanus","San Francisco","2011","Female","0","400054","0"
"Tetanus","San Francisco","2011","Male","0","413541","0"
"Tetanus","San Francisco","2012","Total","0","822403","0"
"Tetanus","San Francisco","2012","Female","0","404740","0"
"Tetanus","San Francisco","2012","Male","0","417663","0"
"Tetanus","San Francisco","2013","Total","0","830956","0"
"Tetanus","San Francisco","2013","Female","0","409265","0"
"Tetanus","San Francisco","2013","Male","0","421691","0"
"Tetanus","San Francisco","2014","Total","0","837831","0"
"Tetanus","San Francisco","2014","Female","0","412902","0"
"Tetanus","San Francisco","2014","Male","0","424929","0"
"Tetanus","San Joaquin","2001","Total","1","588581","0.17"
"Tetanus","San Joaquin","2001","Female","1","295041","0.339"
"Tetanus","San Joaquin","2001","Male","0","293540","0"
"Tetanus","San Joaquin","2002","Total","0","603544","0"
"Tetanus","San Joaquin","2002","Female","0","302553","0"
"Tetanus","San Joaquin","2002","Male","0","300991","0"
"Tetanus","San Joaquin","2003","Total","0","621108","0"
"Tetanus","San Joaquin","2003","Female","0","311549","0"
"Tetanus","San Joaquin","2003","Male","0","309559","0"
"Tetanus","San Joaquin","2004","Total","0","638522","0"
"Tetanus","San Joaquin","2004","Female","0","320359","0"
"Tetanus","San Joaquin","2004","Male","0","318163","0"
"Tetanus","San Joaquin","2005","Total","0","651625","0"
"Tetanus","San Joaquin","2005","Female","0","326957","0"
"Tetanus","San Joaquin","2005","Male","0","324668","0"
"Tetanus","San Joaquin","2006","Total","0","660885","0"
"Tetanus","San Joaquin","2006","Female","0","331622","0"
"Tetanus","San Joaquin","2006","Male","0","329263","0"
"Tetanus","San Joaquin","2007","Total","0","669737","0"
"Tetanus","San Joaquin","2007","Female","0","336128","0"
"Tetanus","San Joaquin","2007","Male","0","333609","0"
"Tetanus","San Joaquin","2008","Total","0","675248","0"
"Tetanus","San Joaquin","2008","Female","0","338923","0"
"Tetanus","San Joaquin","2008","Male","0","336325","0"
"Tetanus","San Joaquin","2009","Total","0","680421","0"
"Tetanus","San Joaquin","2009","Female","0","341446","0"
"Tetanus","San Joaquin","2009","Male","0","338975","0"
"Tetanus","San Joaquin","2010","Total","0","686576","0"
"Tetanus","San Joaquin","2010","Female","0","344584","0"
"Tetanus","San Joaquin","2010","Male","0","341992","0"
"Tetanus","San Joaquin","2011","Total","0","692713","0"
"Tetanus","San Joaquin","2011","Female","0","347567","0"
"Tetanus","San Joaquin","2011","Male","0","345146","0"
"Tetanus","San Joaquin","2012","Total","0","697758","0"
"Tetanus","San Joaquin","2012","Female","0","350020","0"
"Tetanus","San Joaquin","2012","Male","0","347738","0"
"Tetanus","San Joaquin","2013","Total","0","702669","0"
"Tetanus","San Joaquin","2013","Female","0","352410","0"
"Tetanus","San Joaquin","2013","Male","0","350259","0"
"Tetanus","San Joaquin","2014","Total","0","711797","0"
"Tetanus","San Joaquin","2014","Female","0","356979","0"
"Tetanus","San Joaquin","2014","Male","0","354818","0"
"Tetanus","San Luis Obispo","2001","Total","0","251652","0"
"Tetanus","San Luis Obispo","2001","Female","0","122459","0"
"Tetanus","San Luis Obispo","2001","Male","0","129193","0"
"Tetanus","San Luis Obispo","2002","Total","0","253549","0"
"Tetanus","San Luis Obispo","2002","Female","0","123484","0"
"Tetanus","San Luis Obispo","2002","Male","0","130065","0"
"Tetanus","San Luis Obispo","2003","Total","0","255609","0"
"Tetanus","San Luis Obispo","2003","Female","0","124474","0"
"Tetanus","San Luis Obispo","2003","Male","0","131135","0"
"Tetanus","San Luis Obispo","2004","Total","0","258483","0"
"Tetanus","San Luis Obispo","2004","Female","0","125898","0"
"Tetanus","San Luis Obispo","2004","Male","0","132585","0"
"Tetanus","San Luis Obispo","2005","Total","0","259943","0"
"Tetanus","San Luis Obispo","2005","Female","0","126728","0"
"Tetanus","San Luis Obispo","2005","Male","0","133215","0"
"Tetanus","San Luis Obispo","2006","Total","0","261803","0"
"Tetanus","San Luis Obispo","2006","Female","0","127659","0"
"Tetanus","San Luis Obispo","2006","Male","0","134144","0"
"Tetanus","San Luis Obispo","2007","Total","0","264162","0"
"Tetanus","San Luis Obispo","2007","Female","0","128800","0"
"Tetanus","San Luis Obispo","2007","Male","0","135362","0"
"Tetanus","San Luis Obispo","2008","Total","0","266850","0"
"Tetanus","San Luis Obispo","2008","Female","0","130093","0"
"Tetanus","San Luis Obispo","2008","Male","0","136757","0"
"Tetanus","San Luis Obispo","2009","Total","0","268224","0"
"Tetanus","San Luis Obispo","2009","Female","0","130832","0"
"Tetanus","San Luis Obispo","2009","Male","0","137392","0"
"Tetanus","San Luis Obispo","2010","Total","0","269677","0"
"Tetanus","San Luis Obispo","2010","Female","0","131413","0"
"Tetanus","San Luis Obispo","2010","Male","0","138264","0"
"Tetanus","San Luis Obispo","2011","Total","0","270013","0"
"Tetanus","San Luis Obispo","2011","Female","0","131572","0"
"Tetanus","San Luis Obispo","2011","Male","0","138441","0"
"Tetanus","San Luis Obispo","2012","Total","0","270637","0"
"Tetanus","San Luis Obispo","2012","Female","0","131899","0"
"Tetanus","San Luis Obispo","2012","Male","0","138738","0"
"Tetanus","San Luis Obispo","2013","Total","0","271584","0"
"Tetanus","San Luis Obispo","2013","Female","0","132391","0"
"Tetanus","San Luis Obispo","2013","Male","0","139193","0"
"Tetanus","San Luis Obispo","2014","Total","0","273323","0"
"Tetanus","San Luis Obispo","2014","Female","0","133302","0"
"Tetanus","San Luis Obispo","2014","Male","0","140021","0"
"Tetanus","San Mateo","2001","Total","0","707460","0"
"Tetanus","San Mateo","2001","Female","0","359709","0"
"Tetanus","San Mateo","2001","Male","0","347751","0"
"Tetanus","San Mateo","2002","Total","0","704897","0"
"Tetanus","San Mateo","2002","Female","0","358384","0"
"Tetanus","San Mateo","2002","Male","0","346513","0"
"Tetanus","San Mateo","2003","Total","0","703062","0"
"Tetanus","San Mateo","2003","Female","0","357397","0"
"Tetanus","San Mateo","2003","Male","0","345665","0"
"Tetanus","San Mateo","2004","Total","0","701401","0"
"Tetanus","San Mateo","2004","Female","0","356547","0"
"Tetanus","San Mateo","2004","Male","0","344854","0"
"Tetanus","San Mateo","2005","Total","1","699277","0.143"
"Tetanus","San Mateo","2005","Female","0","355457","0"
"Tetanus","San Mateo","2005","Male","1","343820","0.291"
"Tetanus","San Mateo","2006","Total","0","699398","0"
"Tetanus","San Mateo","2006","Female","0","355530","0"
"Tetanus","San Mateo","2006","Male","0","343868","0"
"Tetanus","San Mateo","2007","Total","0","704272","0"
"Tetanus","San Mateo","2007","Female","0","357982","0"
"Tetanus","San Mateo","2007","Male","0","346290","0"
"Tetanus","San Mateo","2008","Total","0","711374","0"
"Tetanus","San Mateo","2008","Female","0","361593","0"
"Tetanus","San Mateo","2008","Male","0","349781","0"
"Tetanus","San Mateo","2009","Total","1","716264","0.14"
"Tetanus","San Mateo","2009","Female","0","363936","0"
"Tetanus","San Mateo","2009","Male","1","352328","0.284"
"Tetanus","San Mateo","2010","Total","0","719667","0"
"Tetanus","San Mateo","2010","Female","0","365830","0"
"Tetanus","San Mateo","2010","Male","0","353837","0"
"Tetanus","San Mateo","2011","Total","0","728006","0"
"Tetanus","San Mateo","2011","Female","0","370075","0"
"Tetanus","San Mateo","2011","Male","0","357931","0"
"Tetanus","San Mateo","2012","Total","0","736019","0"
"Tetanus","San Mateo","2012","Female","0","374158","0"
"Tetanus","San Mateo","2012","Male","0","361861","0"
"Tetanus","San Mateo","2013","Total","0","742256","0"
"Tetanus","San Mateo","2013","Female","0","377244","0"
"Tetanus","San Mateo","2013","Male","0","365012","0"
"Tetanus","San Mateo","2014","Total","0","748438","0"
"Tetanus","San Mateo","2014","Female","0","380349","0"
"Tetanus","San Mateo","2014","Male","0","368089","0"
"Tetanus","Santa Barbara","2001","Total","0","403442","0"
"Tetanus","Santa Barbara","2001","Female","0","201546","0"
"Tetanus","Santa Barbara","2001","Male","0","201896","0"
"Tetanus","Santa Barbara","2002","Total","0","406132","0"
"Tetanus","Santa Barbara","2002","Female","0","202843","0"
"Tetanus","Santa Barbara","2002","Male","0","203289","0"
"Tetanus","Santa Barbara","2003","Total","0","409512","0"
"Tetanus","Santa Barbara","2003","Female","0","204367","0"
"Tetanus","Santa Barbara","2003","Male","0","205145","0"
"Tetanus","Santa Barbara","2004","Total","0","411190","0"
"Tetanus","Santa Barbara","2004","Female","0","205110","0"
"Tetanus","Santa Barbara","2004","Male","0","206080","0"
"Tetanus","Santa Barbara","2005","Total","0","411683","0"
"Tetanus","Santa Barbara","2005","Female","0","205279","0"
"Tetanus","Santa Barbara","2005","Male","0","206404","0"
